"id","lineID","entryGroupID","lon","lat","status"
"62363","143904","56781","39.1","39.4","ok"
"62364","143907","56782","39.15","39.45","ok"
"62365","143910","56783","41.2","39.5","ok"
"62366","143913","56784","39.5","39.3","ok"
"62367","143915","56785","39.1","39.4","ok"
"62368","143917","56786","41.2","39.5","ok"
"62369","143919","56787","39","38.3","ok"
"62370","143921","56788","43.4","40","ok"
"62371","143924","56789","43.5","40","ok"
"62372","143928","56790","44.45","39.45","ok"
"62373","143931","56791","41.4","38.5","ok"
"62374","143933","56792","44.45","39.45","ok"
"62375","143935","56793","39.1","39.45","ok"
"62376","143937","56794","39.1","39.45","ok"
"62377","143940","56795","41.4","38.4","ok"
"62378","143942","56796","42.3","39","ok"
"62379","143944","56797","38.45","38.5","ok"
"62380","143946","56798","47","38","ok"
"62381","143949","56799","37.5","37.2","ok"
"62382","143951","56800","42.4","38.1","ok"
"62383","143954","56801","41.1","38.4","ok"
"62384","143956","56802","37.5","37.2","ok"
"62385","143958","56803","42.4","38.1","ok"
"62386","143960","56804","41.1","38.4","ok"
"62387","143962","56805","37.5","37.2","ok"
"62388","143964","56806","38.3","37","ok"
"62389","143966","56807","41.4","40.2","ok"
"62390","143968","56808","43.1","40.1","ok"
"62391","143970","56809","39.3","40.3","ok"
"62392","143972","56810","41.5","38.3","ok"
"62393","143974","56811","42.5","38.5","ok"
"62394","143977","56812","45.2","38.5","ok"
"62395","143980","56813","45.3","39","ok"
"62396","143982","56814","45.2","38.5","ok"
"62397","143985","56815","45.2","38.5","ok"
"62398","143988","56816","44.1","39","ok"
"62399","143991","56817","44.1","39","ok"
"62400","143994","56818","44.2","39","ok"
"62401","143997","56819","44.3","39","ok"
"62402","144000","56820","47","39.5","ok"
"62403","144002","56821","43","38","ok"
"62404","144004","56822","46.4","39.2","ok"
"62405","144006","56823","42.4","38.2","ok"
"62406","144008","56824","44.1","40","ok"
"62407","144010","56825","40.5","38.3","ok"
"62408","144012","56826","46.4","39.5","ok"
"62409","144014","56827","44.1","39.4","ok"
"62410","144016","56828","41.2","38.4","ok"
"62411","144018","56829","46.15","38.5","ok"
"62412","144020","56830","46.1","38.5","ok"
"62413","144023","56831","42.2","38.4","ok"
"62414","144025","56832","42.3","39","ok"
"62415","144027","56833","50","40.25","ok"
"62416","144034","56835","50","40.25","ok"
"62417","144039","56837","35.12","31.5","ok"
"62418","144041","56838","34.5","32.05","ok"
"62419","144044","56839","38.4","37.4","ok"
"62420","144046","56840","42.3","41.5","ok"
"62421","144048","56841","52","33.15","ok"
"62422","144050","56842","36.45","32.4","ok"
"62423","144054","56843","44","37.5","ok"
"62424","144055","56844","44.3","37.4","ok"
"62425","144057","56845","35.36","33.26","ok"
"62426","144061","56846","56.3","36","ok"
"62427","144063","56847","54.45","26.45","ok"
"62428","144065","56848","68.15","30.3","ok"
"62429","144067","56849","59","29","ok"
"62430","144070","56850","59","29","ok"
"62431","144073","56851","45.15","35.3","ok"
"62432","144075","56852","52","31","ok"
"62433","144078","56853","52.3","31.15","ok"
"62434","144081","56854","37.55","38","ok"
"62435","144084","56855","37.5","38","ok"
"62436","144085","56856","40.45","37.35","ok"
"62437","144088","56857","37.4","38","ok"
"62438","144089","56858","42.1","34.2","ok"
"62439","144093","56859","54.3","33","ok"
"62440","144095","56859","68","35.3","ok"
"62441","144098","56859","71","39","ok"
"62442","144100","56860","43.5","34.1","ok"
"62443","144102","56861","66","32","ok"
"62444","144105","56862","66","32","ok"
"62445","144107","56863","47.3","33.15","ok"
"62446","144110","56864","68.3","35","ok"
"62447","144114","56864","68.3","35","ok"
"62448","144116","56865","70.15","34.15","ok"
"62449","144120","56865","70","34","ok"
"62450","144122","56866","35","31.35","ok"
"62451","144124","56867","40.1","39.3","ok"
"62452","144127","56868","37.2","36.5","ok"
"62453","144131","56869","43.5","34.1","ok"
"62454","144133","56870","35.36","33.42","ok"
"62455","144135","56871","37.45","35.15","ok"
"62456","144137","56872","38.5","35.5","ok"
"62457","144141","56873","31","32","ok"
"62458","144141","56873","37","32","ok"
"62459","144141","56873","36.15","33.15","ok"
"62460","144142","56874","58.15","36","ok"
"62461","144145","56874","67.3","38","ok"
"62462","144147","56875","43.4","40","ok"
"62463","144151","56875","44","40","ok"
"62464","144153","56876","35.5","33.05","ok"
"62465","144156","56877","35.5","33.05","ok"
"62466","144159","56878","35.4","32.55","ok"
"62467","144161","56879","52.45","31","ok"
"62468","144163","56880","43.5","40","ok"
"62469","144167","56881","43.45","40","ok"
"62470","144170","56882","43.45","34.15","ok"
"62471","144172","56883","40","40.5","ok"
"62472","144175","56884","40.05","40.55","ok"
"62473","144177","56885","40","40.3","ok"
"62474","144181","56886","40","40.3","ok"
"62475","144182","56887","46.45","40","ok"
"62476","144185","56888","46.45","40","ok"
"62477","144188","56888","69.3","34.3","ok"
"62478","144192","56888","69.3","34.3","ok"
"62479","144195","56889","50","31","ok"
"62480","144197","56890","72","20","ok"
"62481","144199","56891","47.3","37","ok"
"62482","144201","56892","36.05","32.2","ok"
"62483","144203","56893","43.5","34.1","ok"
"62484","144206","56894","48.3","30.3","ok"
"62485","144208","56895","64.3","31.3","ok"
"62486","144209","56896","35.1","33.1","ok"
"62487","144213","68273","47.3","31.3","ok"
"62488","144216","68274","57","31","ok"
"62489","144219","56897","50.3","35.4","ok"
"62490","144222","56898","52.15","28.15","ok"
"62491","144225","56898","52.15","28.15","ok"
"62492","144228","56899","58.3","33.15","ok"
"62493","144230","56900","58","33.3","ok"
"62494","144231","56901","43.5","34.1","ok"
"62495","144233","56902","17","32","ok"
"62496","144236","56903","15","30","ok"
"62497","144237","56904","41.5","37.5","ok"
"62498","144240","56905","42","34.2","ok"
"62499","144243","56906","70","37.3","ok"
"62500","144245","56907","35.1","33.15","ok"
"62501","144248","56908","42","34.2","ok"
"62502","144250","56909","56.1","27.1","ok"
"62503","144253","56910","35.1","33.15","ok"
"62504","144256","56911","40.5","37.3","ok"
"62505","144261","56912","38.5","35.5","ok"
"62506","144264","56913","56.1","27.1","ok"
"62507","144267","56914","38.15","36.45","ok"
"62508","144270","56915","38.25","36.55","ok"
"62509","144276","56916","38","36.3","ok"
"62510","144276","56916","38.1","37","ok"
"62511","144278","56917","38.3","37","ok"
"62512","144279","56918","38.4","36.5","ok"
"62513","144281","56919","38","36.3","ok"
"62514","144285","56920","35.1","41.05","ok"
"62515","144287","56921","45.3","31.45","ok"
"62516","144290","56922","45.3","31.4","ok"
"62517","144299","56924","38.2","36.5","ok"
"62518","144302","56925","31.1","37.5","ok"
"62519","144304","56926","40.09","40.29","ok"
"62520","144307","56927","40.09","40.29","ok"
"62521","144309","56928","48.1","32.1","ok"
"62522","144312","56929","48","32","ok"
"62523","144316","56930","47.4","31.5","ok"
"62524","144317","56931","48","32","ok"
"62525","144320","56932","48.1","32.1","ok"
"62526","144323","56933","69","41","ok"
"62527","144327","56934","48.1","32.1","ok"
"62528","144331","56935","45.3","32","ok"
"62529","144334","56936","48.1","32.1","ok"
"62530","144337","56937","10.3","35.3","ok"
"62531","144339","56938","46.5","39.3","ok"
"62532","144342","56939","48","32.15","ok"
"62533","144345","56940","45.3","32","ok"
"62534","144348","56941","45","32","ok"
"62535","144350","68506","48","32","ok"
"62536","144352","56942","30.3","28.1","ok"
"62537","144356","56943","33.5","36.5","ok"
"62538","144357","56944","31","30.2","ok"
"62539","144360","56945","26.3","37.3","ok"
"62540","144362","56946","48.1","32.1","ok"
"62541","144365","56947","44.15","32.15","ok"
"62542","144368","56948","43.2","38.3","ok"
"62543","144370","56949","40.5","34.4","ok"
"62544","144372","56950","48.1","31.3","ok"
"62545","144375","56951","48.1","31.3","ok"
"62546","144379","56952","48","31","ok"
"62547","144380","56953","43.2","38.2","ok"
"62548","144383","56954","40","40.5","ok"
"62549","144386","56955","44.5","36.1","ok"
"62550","144389","56956","44.5","36.1","ok"
"62551","144393","56957","44.3","36","ok"
"62552","144396","56958","38","40.1","ok"
"62553","144399","56959","38","40.1","ok"
"62554","144402","56960","38","40.1","ok"
"62555","144406","56961","38","40","ok"
"62556","144407","56962","38","40","ok"
"62557","144410","56963","38.1","40.05","ok"
"62558","144411","56964","60","31.45","ok"
"62559","144413","56965","46.5","39.3","ok"
"62560","144416","56966","48.1","32.1","ok"
"62561","144419","56967","27.4","39.5","ok"
"62562","144422","56968","25","41","ok"
"62563","144424","56969","48.1","32.1","ok"
"62564","144428","56970","45.3","32","ok"
"62565","144431","56971","45","32","ok"
"62566","144433","56972","48.1","32.1","ok"
"62567","144436","56973","48.1","32.1","ok"
"62568","144439","56974","35.35","32.45","ok"
"62569","144442","56975","48.5","32","ok"
"62570","144445","56976","48.5","32","ok"
"62571","144450","56977","48","32","ok"
"62572","144450","56977","48.45","32","ok"
"62573","144451","56978","27.3","37.4","ok"
"62574","144453","56979","48.45","32","ok"
"62575","144457","68479","28","39","ok"
"62576","144459","56980","28.1","39.55","ok"
"62577","144463","56981","28","39.3","ok"
"62578","144464","56982","43.05","40.5","ok"
"62579","144466","56983","30.5","40.2","ok"
"62580","144469","56984","42.3","40.3","ok"
"62581","144471","56985","35.1","38.45","ok"
"62582","144472","56986","30.3","37.2","ok"
"62583","144474","56987","32.3","40","ok"
"62584","144476","56988","27","41.05","ok"
"62585","144478","56989","41.45","37.03","ok"
"62586","144482","56990","44.15","33.3","ok"
"62587","144483","56991","31.1","27.05","ok"
"62588","144488","56991","30.5","37.2","ok"
"62589","144490","56992","31","37.3","ok"
"62590","144495","56994","41.2","37.03","ok"
"62591","144498","56995","71","29.15","ok"
"62592","144501","56996","29.37","36.26","ok"
"62593","144504","56997","29.37","36.26","ok"
"62594","144508","56997","71","29.15","ok"
"62595","144508","56997","71.3","29.3","ok"
"62596","144510","56998","44.3","39.45","ok"
"62597","144512","56999","39.3","39.1","ok"
"62598","144514","57000","33.4","35.1","ok"
"62599","144518","57001","41.1","35","ok"
"62600","144518","57001","41.2","34","ok"
"62601","144518","57001","44","33.1","ok"
"62602","144518","57001","44","33","ok"
"62603","144518","57001","45.4","33","ok"
"62604","144518","57001","38.4","35","ok"
"62605","144518","57001","38","36","ok"
"62606","144519","57001","43.3","33.15","ok"
"62607","144522","57002","37.05","35.15","ok"
"62608","144523","57003","35.1","33.1","ok"
"62609","144526","57004","28.4","37.4","ok"
"62610","144529","57005","37.35","37.3","ok"
"62611","144531","57006","34.2","38.4","ok"
"62612","144535","57007","71.45","34.3","ok"
"62613","144539","57007","35.45","38.2","ok"
"62614","144540","57008","35.5","36","ok"
"62615","144543","57009","35.5","36","ok"
"62616","144544","57010","37.3","33.3","ok"
"62617","144547","57011","36.24","34.24","ok"
"62618","144551","57012","39.15","33.3","ok"
"62619","144552","57013","41.45","34.3","ok"
"62620","144554","57014","41.45","34.3","ok"
"62621","144557","57015","39.1","37.3","ok"
"62622","144560","57016","39.2","37.4","ok"
"62623","144563","57017","39.2","37.4","ok"
"62624","144566","57018","36.3","32.4","ok"
"62625","144569","57018","38.45","25","ok"
"62626","144572","57019","36.3","32.3","ok"
"62627","144574","57020","39.2","37.4","ok"
"62628","144578","57021","35.55","36","ok"
"62629","144581","57022","35.3","33.48","ok"
"62630","144584","57023","35.5","31.55","ok"
"62631","144586","57024","35.52","31.56","ok"
"62632","144588","57025","47.4","29.2","ok"
"62633","144590","57026","32.3","26","ok"
"62634","144592","57027","47.15","31.15","ok"
"62635","144594","57028","35","35.15","ok"
"62636","144596","57028","35.5","32","ok"
"62637","144598","57029","36.05","32.25","ok"
"62638","144600","57030","35.35","31.45","ok"
"62639","144602","57031","36.35","32.55","ok"
"62640","144604","57032","42.1","34.1","ok"
"62641","144607","57033","55.4","17.5","ok"
"62642","144609","57034","42.3","34","ok"
"62643","144611","57035","57","24","ok"
"62644","144613","57036","46","31.3","ok"
"62645","144615","57037","46","31.15","ok"
"62646","144617","57038","46","31.3","ok"
"62647","144619","57039","45.45","31.45","ok"
"62648","144621","57040","35.32","33.54","ok"
"62649","144623","57041","44.45","32.45","ok"
"62650","144627","57042","44.3","32.3","ok"
"62651","144629","57043","44.3","32.3","ok"
"62652","144633","57043","44.3","32.3","ok"
"62653","144635","57044","40","23","ok"
"62654","144638","57045","32.3","29.55","ok"
"62655","144643","57046","32.3","30","ok"
"62656","144645","57047","35.55","32.55","ok"
"62657","144647","57048","36.06","34.32","ok"
"62658","144649","57049","35.52","31.56","ok"
"62659","144651","57050","35.56","31.54","ok"
"62660","144653","57051","35.51","35.33","ok"
"62661","144656","57052","37","19","ok"
"62662","144660","57052","35","17","ok"
"62663","144661","57053","35.26","33.32","ok"
"62664","144664","57054","32.45","24","ok"
"62665","144667","57055","40.3","19.3","ok"
"62666","144669","57056","40.3","35.3","ok"
"62667","144672","57057","40.3","35.3","ok"
"62668","144675","57058","36.15","32.4","ok"
"62669","144678","57059","36.15","32.41","ok"
"62670","144680","57060","36.3","33.05","ok"
"62671","144683","57061","36.3","33.05","ok"
"62672","144686","57062","36.3","33","ok"
"62673","144688","57063","48","15","ok"
"62674","144690","57064","40","23","ok"
"62675","144693","57065","33","37.5","ok"
"62676","144696","57066","35.51","35.33","ok"
"62677","144698","57067","47.3","30.45","ok"
"62678","144700","57068","47.45","31.3","ok"
"62679","144702","57069","36.3","32.3","ok"
"62680","144706","57070","36.3","32.3","ok"
"62681","144706","57070","36.3","32.3","ok"
"62682","144708","57071","35.3","33.48","ok"
"62683","144710","57072","35.5","31.55","ok"
"62684","144713","57073","35.52","31.56","ok"
"62685","144715","57074","35.52","31.56","ok"
"62686","144718","57075","35","35.15","ok"
"62687","144721","57076","35.5","32","ok"
"62688","144724","57077","36.05","32.25","ok"
"62689","144727","57078","35.35","31.45","ok"
"62690","144733","57080","42.1","34.1","ok"
"62691","144736","57081","35.32","33.54","ok"
"62692","144739","57082","32","29","ok"
"62693","144741","57083","32.3","29.55","ok"
"62694","144745","57084","32.3","30","ok"
"62695","144745","57084","32.45","28","ok"
"62696","144745","57084","32.3","30","ok"
"62697","144747","57085","32.3","30","ok"
"62698","144750","57086","35.55","32.55","ok"
"62699","144753","57087","35.52","31.56","ok"
"62700","144756","57088","35.56","31.54","ok"
"62701","144759","57089","40.3","35.3","ok"
"62702","144761","57090","35.45","33.45","ok"
"62703","144763","57091","35.4","33.2","ok"
"62704","144765","57092","35.05","31.3","ok"
"62705","144767","57093","38","36.45","ok"
"62706","144769","57094","31","27","ok"
"62707","144773","57095","35.05","37.25","ok"
"62708","144774","57096","44.3","35","ok"
"62709","144778","57097","42","42.5","ok"
"62710","144781","57098","42.1","42.5","ok"
"62711","144784","57099","42","42.5","ok"
"62712","144786","57099","42.2","43","ok"
"62713","144789","57100","42","43","ok"
"62714","144790","57101","43.1","42.1","ok"
"62715","144792","57102","41.4","41.1","ok"
"62716","144795","57103","41.4","41.1","ok"
"62717","144797","57104","20.3","41","ok"
"62718","144799","57105","47.1","43.2","ok"
"62719","144802","57106","30.45","30.55","ok"
"62720","144807","57107","36.15","35.4","ok"
"62721","144810","57108","43","43","ok"
"62722","144812","57108","72.2","35","ok"
"62723","144815","57108","71.3","35","ok"
"62724","144818","57109","71.3","34.3","ok"
"62725","144822","57110","71.3","35","ok"
"62726","144824","57111","35.42","33.54","ok"
"62727","144827","57112","35.42","33.22","ok"
"62728","144830","57113","35.42","33.54","ok"
"62729","144832","57114","35.42","33.22","ok"
"62730","144834","57115","36.06","34.32","ok"
